"","film","revenue","budget","language","popularity","vote.average","vote.count","id","tagline","release.date","genre","certification","genre_txt","year","lustrum","decade","log_budget","log_rev"
"1052","Ace Ventura: When Nature Calls","212385533","3,00E+07","en",16219,6.3,2453,"9273","New animals. New adventures. Same hair.","10/11/1995",12,"PG-13","Adventure",1995,"95-99","90-99",2.16435285578444,2.70243053644553
"1053","GoldenEye","352194034","5.8e+07","en",21335,6.8,2226,"710","No limits. No fears. No substitutes.","16/11/1995",12,"PG-13","Adventure",1995,"95-99","90-99",2.31597034545692,2.93601079571521
"1054","Ghost in the Shell","2287714","0","ja",15527,7.9,1670,"9323","It found a voice... Now it needs a body.","18/11/1995",28,"NR","Action",1995,"95-99","90-99",0.301029995663981,2.74741180788642
"1055","Casino","116112375","5.2e+07","en",13581,8,2949,"524","No one stays at the top forever.","22/11/1995",80,"R","Crime",1995,"95-99","90-99",2.30535136944662,2.06069784035361
"1056","Heat","187436818","6,00E+07","en",15853,7.8,3713,"949","A Los Angeles Crime Saga","15/12/1995",28,"R","Action",1995,"95-99","90-99",2.34439227368511,2.6170003411209
"1057","Dracula: Dead and Loving It","0","0","en",7895,5.9,490,"12110","Dracula: Dead and Loving It","22/12/1995",35,"PG-13","Comedy",1995,"95-99","90-99",0.301029995663981,0.301029995663981
"1058","Twelve Monkeys","168840000","29500000","en",21917,7.6,4880,"63","The future is history.","29/12/1995",9648,"R","Mystery",1995,"95-99","90-99",2.15533603746506,2.54406804435028
"1059","Don't Be a Menace to South Central While Drinking Your Juice in the Hood","0","0","en",10874,6.2,425,"10607","Finally, the movie that proves that Justice isn't always Poetic, Jungle Fever isn't always pretty, and Higher Learning can be a waste of time.","12/01/1996",35,"R","Comedy",1996,"95-99","90-99",0.301029995663981,0.301029995663981
"1060","From Dusk Till Dawn","25836616","1.9e+07","en",15.04,7,3494,"755","One night is all that stands between them and freedom. But it's going to be a hell of a night.","19/01/1996",28,"R","Action",1996,"95-99","90-99",1.70757017609794,2.80482067872116
"1061","Broken Arrow","150270147","5,00E+07","en",7449,6,812,"9208","Prepare to Go Ballistic.","9/02/1996",28,"R","Action",1996,"95-99","90-99",2.30319605742049,2.45024910831936
"1062","Trainspotting","16491080","4,00E+06","en",29646,8,6135,"627","Choose life.","23/02/1996",80,"R","Crime",1996,"95-99","90-99",2.24303804868629,2.53402610605613
"1063","Primal Fear","102616183","3,00E+07","en",13.63,7.7,1506,"1592","Sooner or later, a man who wears two faces forgets which one is real","6/03/1996",80,"R","Crime",1996,"95-99","90-99",2.16435285578444,1.60205999132796
"1064","A Close Shave","0","0","en",8386,7.5,421,"532","From the Oscar-winning creator of A Grand Day Out and The Wrong Trousers.","7/03/1996",16,"NR","Animation",1996,"95-99","90-99",0.301029995663981,0.301029995663981
"1065","Fargo","60611975","7,00E+06","en",14749,7.9,4427,"275","A lot can happen in the middle of nowhere.","8/03/1996",80,"R","Crime",1996,"95-99","90-99",2.38381536598043,3.08919836680515
"1066","Executive Decision","121969216","5.5e+07","en",7592,6.2,466,"2320","Fasten your seat belts","15/03/1996",28,"R","Action",1996,"95-99","90-99",2.31175386105575,2.19033169817029
"1067","Tremors 2: Aftershocks","0","4,00E+06","en",10.57,5.9,447,"11069","The Worms have turned.","9/04/1996",28,"PG-13","Action",1996,"95-99","90-99",2.24303804868629,0.301029995663981
"1068","James and the Giant Peach","28921264","3.8e+07","en",8287,6.4,764,"10539","Adventures this big don't grow on trees.","12/04/1996",12,"PG","Adventure",1996,"95-99","90-99",2.19312459835446,2.85308952985187
"1069","Barb Wire","3793614","0","en",7305,4.1,213,"11867","Don't call me babe!","2/05/1996",878,"R","Science Fiction",1996,"95-99","90-99",0.301029995663981,2.96614173273903
"1070","Twister","494471524","9.2e+07","en",13925,6.3,1800,"664","The Dark Side of Nature.","10/05/1996",28,"PG-13","Action",1996,"95-99","90-99",2.44715803134222,3.03981055414835
"1071","Breaking the Waves","3803298","0","da",8964,7.4,514,"145","Love is a mighty power.","13/05/1996",18,"R","Drama",1996,"95-99","90-99",0.301029995663981,2.9670797341445
"1072","Aladdin and the King of Thieves","0","0","en",11.05,6.2,1195,"11238","The Spectacular Adventure Continues!","20/05/1996",12,"G","Adventure",1996,"95-99","90-99",0.301029995663981,0.301029995663981
"1073","Mission: Impossible","457696359","8,00E+07","en",21956,6.9,5305,"954","Expect the Impossible.","22/05/1996",12,"PG-13","Adventure",1996,"95-99","90-99",2.41497334797082,3.02201573981772
"1074","DragonHeart","115267375","5.7e+07","en",17479,6.5,1204,"8840","You will believe.","31/05/1996",14,"PG-13","Fantasy",1996,"95-99","90-99",2.31386722036915,2.03342375548695
"1075","The Hunchback of Notre Dame","100138851","1,00E+08","en",13893,7,3104,"10545","Join the party!","21/06/1996",18,"G","Drama",1996,"95-99","90-99",0.778151250383644,1.38021124171161
"1076","Eraser","242295562","1,00E+08","en",11871,5.9,1008,"9268","He will erase your past to protect your future.","21/06/1996",28,"R","Action",1996,"95-99","90-99",0.778151250383644,2.77597433112937
"1077","Independence Day","817400891","7.5e+07","en",15136,6.8,6104,"602","Earth. Take a good look. It might be your last.","25/06/1996",28,"PG-13","Action",1996,"95-99","90-99",2.39093510710338,3.15503222879097
"1078","Striptease","113309743","5,00E+07","en",8427,4.8,429,"9879","Some People Get Into Trouble No Matter What They WEAR.","28/06/1996",80,"R","Crime",1996,"95-99","90-99",2.30319605742049,1.99563519459755
"1079","Crash","0","1,00E+07","en",8218,6.5,452,"884","Love in the dying moments of the twentieth century","17/07/1996",18,"NC-17","Drama",1996,"95-99","90-99",0.698970004336019,0.301029995663981
"1080","The Apartment","0","0","fr",12375,6.9,92,"12531",NA,"27/07/1996",18,"R","Drama",1996,"95-99","90-99",0.301029995663981,0.301029995663981
"1081","Chain Reaction","60209334","5,00E+07","en",10938,5.6,538,"12123","On the run","2/08/1996",28,"PG-13","Action",1996,"95-99","90-99",2.30319605742049,3.08671566394488
"1082","Matilda","33459416","3.6e+07","en",10649,7.1,2446,"10830","A little magic goes a long way.","2/08/1996",35,"PG","Comedy",1996,"95-99","90-99",2.18752072083646,2.91381385238372
"1083","Escape from L.A.","42277365","5,00E+07","en",9685,5.9,763,"10061","Snake Is Back.","9/08/1996",28,"R","Action",1996,"95-99","90-99",2.30319605742049,3
"1084","Shine","35892330","5500000","en",7003,7.4,336,"7863","A true story of the mystery of music and the miracle of love","15/08/1996",18,"PG-13","Drama",1996,"95-99","90-99",2.33243845991561,2.94497590841205
"1085","Bulletproof","22611954","2.5e+07","en",7864,5.5,283,"10723","Tough cop. Hostile witness.","6/09/1996",35,"R","Comedy",1996,"95-99","90-99",2.06445798922692,2.74036268949424
"1086","The First Wives Club","116400000","2.6e+07","en",7715,6.6,402,"2925","Don't get mad. Get everything.","20/09/1996",35,"PG","Comedy",1996,"95-99","90-99",2.07188200730613,2.06818586174616
"1087","Looking for Richard","0","0","en",16292,6.9,76,"42314","A four hundred year old work-in-progress.","11/10/1996",99,NA,"Documentary",1996,"95-99","90-99",0.301029995663981,0.301029995663981
"1088","The Long Kiss Goodnight","89456761","6.5e+07","en",8766,6.6,612,"11412","What's forgotten is not always gone.","11/10/1996",28,"R","Action",1996,"95-99","90-99",2.35218251811136,3.17143390094301
"1089","Swingers","4505922","2,00E+05","en",8151,6.9,410,"10218","Get a nightlife.","18/10/1996",35,"R","Comedy",1996,"95-99","90-99",1.99122607569249,3.01870049866624
"1090","Sleepers","165615285","4.4e+07","en",12.01,7.5,1624,"819","When friendship runs deeper than blood","18/10/1996",80,"R","Crime",1996,"95-99","90-99",2.25285303097989,2.53781909507327
"1091","The English Patient","231976425","2.7e+07","en",11673,7.1,1141,"409","In love, there are no boundaries.","5/11/1996",18,"R","Drama",1996,"95-99","90-99",2.07918124604762,2.75511226639507
"1092","Space Jam","250200000","8,00E+07","en",13733,6.7,3269,"2300","Get ready to jam.","15/11/1996",16,"PG","Animation",1996,"95-99","90-99",2.41497334797082,2.79309160017658
"1093","Jingle All the Way","129832389","6,00E+07","en",11105,5.7,1388,"9279","Two Dads, One Toy, No Prisoners.","15/11/1996",10751,"PG","Family",1996,"95-99","90-99",2.34439227368511,2.29885307640971
"1094","101 Dalmatians","320689294","5.4e+07","en",16.38,5.8,1985,"11674","So many dogs. So little time.","17/11/1996",35,"G","Comedy",1996,"95-99","90-99",2.3096301674259,2.89817648349768
"1095","Star Trek: First Contact","1.5e+08","4.6e+07","en",11205,7.2,1030,"199","Resistance is futile.","22/11/1996",28,"PG-13","Action",1996,"95-99","90-99",2.25767857486918,1.23044892137827
"1096","Daylight","159212469","8,00E+07","en",10253,6,824,"11228","No air. No escape. No time.","6/12/1996",28,"PG-13","Action",1996,"95-99","90-99",2.41497334797082,2.50242711998443
"1097","Jerry Maguire","273552592","5,00E+07","en",12.79,6.9,1831,"9390","Everybody loved him... Everybody disappeared.","13/12/1996",35,"R","Comedy",1996,"95-99","90-99",2.30319605742049,2.82477646247555
"1098","Scream","173046663","1.4e+07","en",13966,7.2,3373,"4232","Someone has taken their love of scary movies one step too far.","20/12/1996",80,"R","Crime",1996,"95-99","90-99",1.50514997831991,2.55990662503611
"1099","Lost Highway","3675201","1.5e+07","en",11715,7.6,1316,"638",NA,"15/01/1997",18,"R","Drama",1997,"95-99","90-99",1.55630250076729,2.95230800966213
"1100","Dante's Peak","178127760","1.16e+08","en",10044,5.9,930,"9619","The pressure is building...","7/02/1997",28,"PG-13","Action",1997,"95-99","90-99",1.14612803567824,2.57978359661681
"1101","Donnie Brasco","41954997","3.5e+07","en",13821,7.5,2456,"9366","Based on a true story.","27/02/1997",80,"R","Crime",1997,"95-99","90-99",2.1846914308176,2.99869515831166
"1102","The Saint","118063304","6.8e+07","en",8903,6,607,"10003","Never reveal your name. Never turn your back. Never surrender your heart.","3/04/1997",28,"PG-13","Action",1997,"95-99","90-99",2.35602585719312,2.11394335230684
"1103","Anaconda","136","45","en",8973,4.9,1365,"9360","When You Can't Breathe You Can't Scream.","11/04/1997",12,"PG-13","Adventure",1997,"95-99","90-99",2.28103336724773,2.35602585719312
"1104","Grosse Pointe Blank","28084357","0","en",8264,7,475,"9434","Even a hit man deserves a second shot.","11/04/1997",28,"R","Action",1997,"95-99","90-99",0.301029995663981,2.83695673705955
"1105","Sanam","0","0","hi",13607,0,0,"455432",NA,"19/04/1997",10749,"R","Romance",1997,"95-99","90-99",0.301029995663981,0.301029995663981
"1106","Volcano","122823468","9,00E+07","en",7834,5.6,760,"10357","The coast is toast","25/04/1997",28,"PG-13","Action",1997,"95-99","90-99",2.4456042032736,2.2148438480477
"1107","The Fifth Element","263920180","9,00E+07","en",30124,7.5,6955,"18","There is no future without it.","2/05/1997",28,"PG-13","Action",1997,"95-99","90-99",2.4456042032736,2.81023251799508
"1108","Austin Powers: International Man of Mystery","67683989","16500000","en",15857,6.5,1969,"816","If he were any cooler, he'd still be frozen, baby!","2/05/1997",35,"PG-13","Comedy",1997,"95-99","90-99",1.92941892571429,3.11058971029925
"1109","Speed 2: Cruise Control","164508066","1.6e+08","en",9241,4.3,903,"1639","As the stakes get higher, the ride gets even faster.","13/06/1997",28,"PG-13","Action",1997,"95-99","90-99",1.61278385671974,2.53147891704225
"1110","Hercules","252712101","8.5e+07","en",18479,7.5,4420,"11970","Zero to Hero!","20/06/1997",12,"G","Adventure",1997,"95-99","90-99",2.42160392686983,2.79657433321043
"1111","Batman & Robin","238207122","1.25e+08","en",17211,4.2,3054,"415","Strength. Courage. Honor. And loyalty.","20/06/1997",28,"PG-13","Action",1997,"95-99","90-99",1.23044892137827,2.77158748088126
"1112","Face/Off","245676146","8,00E+07","en",14449,6.9,3013,"754","In order to catch him, he must become him.","27/06/1997",28,"R","Action",1997,"95-99","90-99",2.41497334797082,2.78390357927274
"1113","Men in Black","589390539","9,00E+07","en",28627,7.1,9025,"607","Protecting the Earth from the scum of the universe.","2/07/1997",28,"PG-13","Action",1997,"95-99","90-99",2.4456042032736,3.08098704691089
"1114","Contact","171120329","9,00E+07","en",17318,7.3,2475,"686","If it's just us, it seems like an awful waste of space.","11/07/1997",18,"PG","Drama",1997,"95-99","90-99",2.4456042032736,2.54900326202579
"1115","Princess Mononoke","159375308","26500000","ja",22.34,8.4,4325,"128","The Fate Of The World Rests On The Courage Of One Warrior.","12/07/1997",12,"PG-13","Adventure",1997,"95-99","90-99",2.13672056715641,2.50379068305718
"1116","Neon Genesis Evangelion: The End of Evangelion","2,00E+07","0","ja",8552,8.4,485,"18491","The fate of destruction is also the joy of rebirth","19/07/1997",18,NA,"Drama",1997,"95-99","90-99",0.301029995663981,2.64836001098093
"1117","Perfect Blue","112536","0","ja",11827,8.2,845,"10494","The color of illusion is Perfect Blue.","25/07/1997",16,"R","Animation",1997,"95-99","90-99",0.301029995663981,1.97772360528885
"1118","Spawn","87840042","4,00E+07","en",8429,5.2,655,"10336","Born in darkness. Sworn to justice.","31/07/1997",28,"PG-13","Action",1997,"95-99","90-99",2.24551266781415,3.16820274684263
"1119","Event Horizon","26673242","6,00E+07","en",13543,6.5,1403,"8413","Infinite Space - Infinite Terror","15/08/1997",27,"R","Horror",1997,"95-99","90-99",2.34439227368511,2.81690383937566
"1120","G.I. Jane","48169156","5,00E+07","en",13233,6.3,886,"4421","Failure is not an option.","19/08/1997",28,"R","Action",1997,"95-99","90-99",2.30319605742049,3.03382569395331
"1121","Mimic","25480490","3,00E+07","en",8278,5.9,496,"4961","For thousands of years, man has been evolution's greatest creation... until now.","22/08/1997",14,"R","Fantasy",1997,"95-99","90-99",2.16435285578444,2.79934054945358
"1122","Gattaca","12532777","3.6e+07","en",23535,7.5,3735,"782","There is no gene for the human spirit.","7/09/1997",9648,"PG-13","Mystery",1997,"95-99","90-99",2.18752072083646,2.25285303097989
"1123","The Game","109423648","5,00E+07","en",13753,7.6,3330,"2649","What do you get for the man who has everything?","12/09/1997",18,"R","Drama",1997,"95-99","90-99",2.30319605742049,1.92427928606188
"1124","Seven Years in Tibet","131457682","0","en",11.43,7.1,1435,"978","At the end of the world his real journey began.","12/09/1997",12,"PG-13","Adventure",1997,"95-99","90-99",0.301029995663981,2.32014628611105
"1125","L.A. Confidential","126216940","3.5e+07","en",14744,7.8,2616,"2118","Everything is suspect... Everyone is for sale... And nothing is what it seems.","19/09/1997",80,"R","Crime",1997,"95-99","90-99",2.1846914308176,2.26481782300954
"1126","Lolita","1060056","6.2e+07","en",9.25,7.1,720,"9769","A forbidden love. An unthinkable attraction. The ultimate price.","27/09/1997",18,"R","Drama",1997,"95-99","90-99",2.34830486304816,1.81291335664286
"1127","Kiss the Girls","60527873","2.7e+07","en",10.23,6.4,719,"9437","Smart Girls. Pretty Girls. Missing Girls.","29/09/1997",80,"R","Crime",1997,"95-99","90-99",2.07918124604762,3.0884904701824
"1128","Boogie Nights","43101594","1.5e+07","en",11204,7.6,1709,"4995","The life of a dreamer, the days of a business, and the nights in between.","7/10/1997",18,"R","Drama",1997,"95-99","90-99",1.55630250076729,3.00560944536028
"1129","The Devil's Advocate","152944660","5.7e+07","en",15686,7.4,3152,"1813","Evil has its winning ways.","17/10/1997",18,"R","Drama",1997,"95-99","90-99",2.31386722036915,2.46686762035411
"1130","Starship Troopers","121214377","1.05e+08","en",15.44,6.9,2748,"563","The only good bug is a dead bug.","7/11/1997",12,"R","Adventure",1997,"95-99","90-99",0.954242509439325,2.18184358794477
"1131","Alien Resurrection","1.62e+08","7,00E+07","en",16885,6,2707,"8078","It's already too late.","12/11/1997",28,"R","Action",1997,"95-99","90-99",2.38560627359831,1.25527250510331
"1132","Titanic","1845034188","2,00E+08","en",25082,7.8,16084,"597","Nothing on Earth could come between them.","18/11/1997",18,"PG-13","Drama",1997,"95-99","90-99",2.00432137378264,2.60745502321467
"1133","Good Will Hunting","225933435","1,00E+07","en",18104,8.1,6847,"489","Some people can never believe in themselves, until someone believes in them.","5/12/1997",18,"R","Drama",1997,"95-99","90-99",0.698970004336019,2.73957234445009
"1134","Tomorrow Never Dies","333011068","1.1e+08","en",17.97,6.3,1759,"714","Yesterday is a memory. Today is history. Tomorrow is in the hands of one man.","11/12/1997",28,"PG-13","Action",1997,"95-99","90-99",1.20411998265592,2.91169015875386
