"","film","revenue","budget","language","popularity","runtime","vote average","vote count","id","release date","certification","genre","genre_txt","log_budget","log_revenue","log_popularity","budgtet_mill","rev_mil","year","lustrum","decade"
"172","Fiddler on the Roof",83304330,9e+06,"en",6933,181,7.7,257,14811,1971-11-03,"G",18,"Drama",16.0127351353005,18.2380110865784,8.84404789894249,90,833.04,1971,"70-74","70-79"
"173","Fiddler on the Roof",83304330,9e+06,"en",6933,181,7.7,257,14811,1971-11-03,"G",10749,"Romance",16.0127351353005,18.2380110865784,8.84404789894249,90,833.04,1971,"70-74","70-79"
"174","Diamonds Are Forever",116019547,7200000,"en",15988,120,6.4,1065,681,1971-12-13,"PG",28,"Action",15.7895915839863,18.5692692434953,9.67959371983121,72,1160.2,1971,"70-74","70-79"
"175","Diamonds Are Forever",116019547,7200000,"en",15988,120,6.4,1065,681,1971-12-13,"PG",12,"Adventure",15.7895915839863,18.5692692434953,9.67959371983121,72,1160.2,1971,"70-74","70-79"
"176","Diamonds Are Forever",116019547,7200000,"en",15988,120,6.4,1065,681,1971-12-13,"PG",53,"Thriller",15.7895915839863,18.5692692434953,9.67959371983121,72,1160.2,1971,"70-74","70-79"
"177","Four Flies on Grey Velvet",0,0,"it",4719,104,6.5,160,30689,1971-12-17,NA,80,"Crime",1,1,8.45935219172639,0,0,1971,"70-74","70-79"
"178","Four Flies on Grey Velvet",0,0,"it",4719,104,6.5,160,30689,1971-12-17,NA,9648,"Mystery",1,1,8.45935219172639,0,0,1971,"70-74","70-79"
"179","Four Flies on Grey Velvet",0,0,"it",4719,104,6.5,160,30689,1971-12-17,NA,53,"Thriller",1,1,8.45935219172639,0,0,1971,"70-74","70-79"
"180","A Clockwork Orange",26589000,2200000,"en",17707,136,8.2,7821,185,1971-12-18,"R",18,"Drama",14.6039679183285,17.0960081543886,9.78171532060622,22,265.89,1971,"70-74","70-79"
"181","A Clockwork Orange",26589000,2200000,"en",17707,136,8.2,7821,185,1971-12-18,"R",878,"Science Fiction",14.6039679183285,17.0960081543886,9.78171532060622,22,265.89,1971,"70-74","70-79"
"182","Harold and Maude",0,1200000,"en",10079,91,7.7,539,343,1971-12-20,"PG",35,"Comedy",13.9978321147582,1,9.21820933035488,12,0,1971,"70-74","70-79"
"183","Harold and Maude",0,1200000,"en",10079,91,7.7,539,343,1971-12-20,"PG",18,"Drama",13.9978321147582,1,9.21820933035488,12,0,1971,"70-74","70-79"
"184","Harold and Maude",0,1200000,"en",10079,91,7.7,539,343,1971-12-20,"PG",10749,"Romance",13.9978321147582,1,9.21820933035488,12,0,1971,"70-74","70-79"
"185","Macbeth",0,3100000,"en",6983,141,6.9,138,11316,1971-12-20,"R",10752,"War",14.9469126694554,1,8.85123390284603,31,0,1971,"70-74","70-79"
"186","Macbeth",0,3100000,"en",6983,141,6.9,138,11316,1971-12-20,"R",18,"Drama",14.9469126694554,1,8.85123390284603,31,0,1971,"70-74","70-79"
"187","Dirty Harry",35976000,1e+07,"en",12.41,102,7.5,1207,984,1971-12-21,"R",28,"Action",16.1180956509583,17.3983626074327,2.51850259921652,100,359.76,1971,"70-74","70-79"
"188","Dirty Harry",35976000,1e+07,"en",12.41,102,7.5,1207,984,1971-12-21,"R",80,"Crime",16.1180956509583,17.3983626074327,2.51850259921652,100,359.76,1971,"70-74","70-79"
"189","Dirty Harry",35976000,1e+07,"en",12.41,102,7.5,1207,984,1971-12-21,"R",53,"Thriller",16.1180956509583,17.3983626074327,2.51850259921652,100,359.76,1971,"70-74","70-79"
"190","Straw Dogs",3251794,2200000,"en",8248,116,7.2,461,994,1971-12-23,"R",80,"Crime",14.6039679183285,14.99471740201,9.0177260256968,22,32.52,1971,"70-74","70-79"
"191","Straw Dogs",3251794,2200000,"en",8248,116,7.2,461,994,1971-12-23,"R",18,"Drama",14.6039679183285,14.99471740201,9.0177260256968,22,32.52,1971,"70-74","70-79"
"192","Straw Dogs",3251794,2200000,"en",8248,116,7.2,461,994,1971-12-23,"R",53,"Thriller",14.6039679183285,14.99471740201,9.0177260256968,22,32.52,1971,"70-74","70-79"
"193","Duel",0,450000,"en",7646,90,7.4,902,839,1971-12-25,"PG",28,"Action",13.0170028617465,1,8.94193791425636,4.5,0,1971,"70-74","70-79"
"194","Duel",0,450000,"en",7646,90,7.4,902,839,1971-12-25,"PG",53,"Thriller",13.0170028617465,1,8.94193791425636,4.5,0,1971,"70-74","70-79"
"195","Duel",0,450000,"en",7646,90,7.4,902,839,1971-12-25,"PG",10770,"TV Movie",13.0170028617465,1,8.94193791425636,4.5,0,1971,"70-74","70-79"
"196","The Cowboys",7500000,6e+06,"en",5.38,131,7.1,116,15573,1972-01-13,"PG",28,"Action",15.6072700271923,15.8304135785065,1.68268837417369,60,75,1972,"70-74","70-79"
"197","The Cowboys",7500000,6e+06,"en",5.38,131,7.1,116,15573,1972-01-13,"PG",12,"Adventure",15.6072700271923,15.8304135785065,1.68268837417369,60,75,1972,"70-74","70-79"
"198","The Cowboys",7500000,6e+06,"en",5.38,131,7.1,116,15573,1972-01-13,"PG",18,"Drama",15.6072700271923,15.8304135785065,1.68268837417369,60,75,1972,"70-74","70-79"
"199","The Cowboys",7500000,6e+06,"en",5.38,131,7.1,116,15573,1972-01-13,"PG",37,"Western",15.6072700271923,15.8304135785065,1.68268837417369,60,75,1972,"70-74","70-79"
"200","Lone Wolf and Cub Sword of Vengeance",0,0,"ja",4907,83,7.5,79,41471,1972-01-15,NA,18,"Drama",1,1,8.4984180360899,0,0,1972,"70-74","70-79"
"201","Lone Wolf and Cub Sword of Vengeance",0,0,"ja",4907,83,7.5,79,41471,1972-01-15,NA,28,"Action",1,1,8.4984180360899,0,0,1972,"70-74","70-79"
"202","Cabaret",0,6e+06,"en",8052,124,7.5,479,10784,1972-02-13,"PG",18,"Drama",15.6072700271923,1,8.99367578675968,60,0,1972,"70-74","70-79"
"203","Cabaret",0,6e+06,"en",8052,124,7.5,479,10784,1972-02-13,"PG",10749,"Romance",15.6072700271923,1,8.99367578675968,60,0,1972,"70-74","70-79"
"204","Cabaret",0,6e+06,"en",8052,124,7.5,479,10784,1972-02-13,"PG",10402,"Music",15.6072700271923,1,8.99367578675968,60,0,1972,"70-74","70-79"
"205","Silent Running",0,1e+06,"en",6886,89,6.3,295,811,1972-03-09,"G",12,"Adventure",13.8155105579643,1,8.83724564389847,10,0,1972,"70-74","70-79"
"206","Silent Running",0,1e+06,"en",6886,89,6.3,295,811,1972-03-09,"G",18,"Drama",13.8155105579643,1,8.83724564389847,10,0,1972,"70-74","70-79"
"207","Silent Running",0,1e+06,"en",6886,89,6.3,295,811,1972-03-09,"G",878,"Science Fiction",13.8155105579643,1,8.83724564389847,10,0,1972,"70-74","70-79"
"208","Tales from the Crypt",0,0,"en",6457,92,6.9,114,38939,1972-03-09,"PG",27,"Horror",1,1,8.77292009262647,0,0,1972,"70-74","70-79"
"209","Whats Up Doc",6.6e+07,4e+06,"en",5659,94,7.3,141,6949,1972-03-09,"G",35,"Comedy",15.2018049190842,18.0051652999907,8.64100247714252,40,660,1972,"70-74","70-79"
"210","Whats Up Doc",6.6e+07,4e+06,"en",5659,94,7.3,141,6949,1972-03-09,"G",10749,"Romance",15.2018049190842,18.0051652999907,8.64100247714252,40,660,1972,"70-74","70-79"
"211","Pink Flamingos",6e+06,12000,"en",6.61,92,6.5,233,692,1972-03-12,"NC-17",35,"Comedy",9.39266192877014,15.6072700271923,1.88858365386359,0.12,60,1972,"70-74","70-79"
"212","Pink Flamingos",6e+06,12000,"en",6.61,92,6.5,233,692,1972-03-12,"NC-17",80,"Crime",9.39266192877014,15.6072700271923,1.88858365386359,0.12,60,1972,"70-74","70-79"
"213","The Godfather",245066411,6e+06,"en",24264,175,8.7,11521,238,1972-03-14,"R",80,"Crime",15.6072700271923,19.3170397970836,10.0967490493684,60,2450.66,1972,"70-74","70-79"
"214","The Godfather",245066411,6e+06,"en",24264,175,8.7,11521,238,1972-03-14,"R",18,"Drama",15.6072700271923,19.3170397970836,10.0967490493684,60,2450.66,1972,"70-74","70-79"
"215","Solaris",0,0,"ru",11517,167,7.9,774,593,1972-03-20,"PG",18,"Drama",1,1,9.35157948366891,0,0,1972,"70-74","70-79"
"216","Solaris",0,0,"ru",11517,167,7.9,774,593,1972-03-20,"PG",878,"Science Fiction",1,1,9.35157948366891,0,0,1972,"70-74","70-79"
"217","Solaris",0,0,"ru",11517,167,7.9,774,593,1972-03-20,"PG",12,"Adventure",1,1,9.35157948366891,0,0,1972,"70-74","70-79"
"218","Solaris",0,0,"ru",11517,167,7.9,774,593,1972-03-20,"PG",9648,"Mystery",1,1,9.35157948366891,0,0,1972,"70-74","70-79"
"219","Fist of Fury",0,1e+07,"zh",10.84,108,7.3,419,11713,1972-03-22,"R",18,"Drama",16.1180956509583,1,2.3832429960115,100,0,1972,"70-74","70-79"
"220","Fist of Fury",0,1e+07,"zh",10.84,108,7.3,419,11713,1972-03-22,"R",28,"Action",16.1180956509583,1,2.3832429960115,100,0,1972,"70-74","70-79"
"221","Fist of Fury",0,1e+07,"zh",10.84,108,7.3,419,11713,1972-03-22,"R",53,"Thriller",16.1180956509583,1,2.3832429960115,100,0,1972,"70-74","70-79"
"222","Fritz the Cat",1e+08,850000,"en",11562,78,6.2,133,12593,1972-04-12,"NC-17",16,"Animation",13.6529916284665,18.4206807439524,9.35547913764242,8.5,1000,1972,"70-74","70-79"
"223","Fritz the Cat",1e+08,850000,"en",11562,78,6.2,133,12593,1972-04-12,"NC-17",35,"Comedy",13.6529916284665,18.4206807439524,9.35547913764242,8.5,1000,1972,"70-74","70-79"
"224","Fritz the Cat",1e+08,850000,"en",11562,78,6.2,133,12593,1972-04-12,"NC-17",18,"Drama",13.6529916284665,18.4206807439524,9.35547913764242,8.5,1000,1972,"70-74","70-79"
"225","Play It Again Sam",0,0,"en",5583,85,7.6,309,11610,1972-05-04,"PG",35,"Comedy",1,1,8.62748154531036,0,0,1972,"70-74","70-79"
"226","Play It Again Sam",0,0,"en",5583,85,7.6,309,11610,1972-05-04,"PG",18,"Drama",1,1,8.62748154531036,0,0,1972,"70-74","70-79"
"227","Play It Again Sam",0,0,"en",5583,85,7.6,309,11610,1972-05-04,"PG",10749,"Romance",1,1,8.62748154531036,0,0,1972,"70-74","70-79"
"228","Frenzy",12600000,3500000,"en",7.15,116,7.1,378,573,1972-05-25,"R",80,"Crime",15.0682735264596,16.3492073719217,1.96711235670592,35,126,1972,"70-74","70-79"
"229","Frenzy",12600000,3500000,"en",7.15,116,7.1,378,573,1972-05-25,"R",53,"Thriller",15.0682735264596,16.3492073719217,1.96711235670592,35,126,1972,"70-74","70-79"
"230","Frenzy",12600000,3500000,"en",7.15,116,7.1,378,573,1972-05-25,"R",27,"Horror",15.0682735264596,16.3492073719217,1.96711235670592,35,126,1972,"70-74","70-79"
"231","The Way of the Dragon",2.7e+07,130000,"cn",10193,100,7.4,500,9462,1972-06-01,"R",28,"Action",11.7752897294377,17.1113474239686,9.22945648916841,1.3,270,1972,"70-74","70-79"
"232","The Way of the Dragon",2.7e+07,130000,"cn",10193,100,7.4,500,9462,1972-06-01,"R",80,"Crime",11.7752897294377,17.1113474239686,9.22945648916841,1.3,270,1972,"70-74","70-79"
"233","Boxcar Bertha",0,6e+05,"en",5635,88,6.1,90,22784,1972-06-14,"R",80,"Crime",13.3046849341983,1,8.63675242647388,6,0,1972,"70-74","70-79"
"234","Boxcar Bertha",0,6e+05,"en",5635,88,6.1,90,22784,1972-06-14,"R",18,"Drama",13.3046849341983,1,8.63675242647388,6,0,1972,"70-74","70-79"
"235","Boxcar Bertha",0,6e+05,"en",5635,88,6.1,90,22784,1972-06-14,"R",53,"Thriller",13.3046849341983,1,8.63675242647388,6,0,1972,"70-74","70-79"
"236","Boxcar Bertha",0,6e+05,"en",5635,88,6.1,90,22784,1972-06-14,"R",10749,"Romance",13.3046849341983,1,8.63675242647388,6,0,1972,"70-74","70-79"
"237","Conquest of the Planet of the Apes",9700000,1700000,"en",7425,88,6.2,426,1688,1972-06-29,"PG",28,"Action",14.3461388090264,16.0876364434736,8.9126079636709,17,97,1972,"70-74","70-79"
"238","Conquest of the Planet of the Apes",9700000,1700000,"en",7425,88,6.2,426,1688,1972-06-29,"PG",878,"Science Fiction",14.3461388090264,16.0876364434736,8.9126079636709,17,97,1972,"70-74","70-79"
"239","The Canterbury Tales",0,0,"it",5678,111,6.3,87,5691,1972-07-01,"NC-17",35,"Comedy",1,1,8.64435433703292,0,0,1972,"70-74","70-79"
"240","The Canterbury Tales",0,0,"it",5678,111,6.3,87,5691,1972-07-01,"NC-17",18,"Drama",1,1,8.64435433703292,0,0,1972,"70-74","70-79"
"241","Joe Kidd",6330000,0,"en",8927,88,6.4,155,14881,1972-07-14,"PG",37,"Western",1,15.6608107941204,9.09683567117936,0,63.3,1972,"70-74","70-79"
"242","Deliverance",46122355,2e+06,"en",6938,109,7.3,830,10669,1972-07-30,"R",18,"Drama",14.5086577385242,17.6468083145073,8.84476882752969,20,461.22,1972,"70-74","70-79"
"243","Deliverance",46122355,2e+06,"en",6938,109,7.3,830,10669,1972-07-30,"R",12,"Adventure",14.5086577385242,17.6468083145073,8.84476882752969,20,461.22,1972,"70-74","70-79"
"244","Deliverance",46122355,2e+06,"en",6938,109,7.3,830,10669,1972-07-30,"R",53,"Thriller",14.5086577385242,17.6468083145073,8.84476882752969,20,461.22,1972,"70-74","70-79"
"245","The Genesis Children",0,0,"en",10793,85,7,3,47094,1972-08-01,NA,18,"Drama",1,1,9.28665305482535,0,0,1972,"70-74","70-79"
"246","Everything You Always Wanted to Know About Sex But Were Afraid to Ask",18016290,2e+06,"en",7497,88,6.6,505,11624,1972-08-06,"R",35,"Comedy",14.5086577385242,16.7067869065948,8.92225821950306,20,180.16,1972,"70-74","70-79"
"247","Blacula",0,5e+05,"en",4067,93,5.6,73,30566,1972-08-25,"PG",14,"Fantasy",13.1223633774043,1,8.31066090590723,5,0,1972,"70-74","70-79"
"248","Blacula",0,5e+05,"en",4067,93,5.6,73,30566,1972-08-25,"PG",27,"Horror",13.1223633774043,1,8.31066090590723,5,0,1972,"70-74","70-79"
"249","The Last House on the Left",0,90000,"en",7654,84,6.1,307,15516,1972-08-30,"R",27,"Horror",11.4075649493124,1,8.94298366598565,0.9,0,1972,"70-74","70-79"
"250","The Last House on the Left",0,90000,"en",7654,84,6.1,307,15516,1972-08-30,"R",53,"Thriller",11.4075649493124,1,8.94298366598565,0.9,0,1972,"70-74","70-79"
"251","Jeremiah Johnson",0,0,"en",8346,108,7.4,287,11943,1972-09-10,"PG",12,"Adventure",1,1,9.0295376611515,0,0,1972,"70-74","70-79"
"252","Jeremiah Johnson",0,0,"en",8346,108,7.4,287,11943,1972-09-10,"PG",37,"Western",1,1,9.0295376611515,0,0,1972,"70-74","70-79"
"253","The Discreet Charm of the Bourgeoisie",0,8e+05,"fr",7312,101,7.7,352,4593,1972-09-15,NA,35,"Comedy",13.5923670066501,1,8.89727211313399,8,0,1972,"70-74","70-79"
"254","The Getaway",58831997,3352254,"en",6101,122,7.1,252,5916,1972-09-20,"PG",28,"Action",15.0251435133696,17.8901964315305,8.71620797115185,33.52,588.32,1972,"70-74","70-79"
"255","The Getaway",58831997,3352254,"en",6101,122,7.1,252,5916,1972-09-20,"PG",80,"Crime",15.0251435133696,17.8901964315305,8.71620797115185,33.52,588.32,1972,"70-74","70-79"
"256","The Getaway",58831997,3352254,"en",6101,122,7.1,252,5916,1972-09-20,"PG",53,"Thriller",15.0251435133696,17.8901964315305,8.71620797115185,33.52,588.32,1972,"70-74","70-79"
"257","Dont Torture a Duckling",0,0,"it",5351,105,7.6,174,49361,1972-09-29,"G",27,"Horror",1,1,8.5850387383113,0,0,1972,"70-74","70-79"
"258","Horror Express",0,3e+05,"en",7706,90,6.4,119,32613,1972-09-30,"R",27,"Horror",12.6115377536383,1,8.9497545251861,3,0,1972,"70-74","70-79"
"259","The Bitter Tears of Petra von Kant",0,0,"de",5058,125,7.4,81,10310,1972-10-05,NA,18,"Drama",1,1,8.52872642722991,0,0,1972,"70-74","70-79"
"260","The Mechanic",0,0,"en",7694,100,6.9,121,19403,1972-10-06,"PG",28,"Action",1,1,8.94819608331224,0,0,1972,"70-74","70-79"
"261","The Mechanic",0,0,"en",7694,100,6.9,121,19403,1972-10-06,"PG",80,"Crime",1,1,8.94819608331224,0,0,1972,"70-74","70-79"
"262","The Mechanic",0,0,"en",7694,100,6.9,121,19403,1972-10-06,"PG",53,"Thriller",1,1,8.94819608331224,0,0,1972,"70-74","70-79"
"263","Last Tango in Paris",36144000,1250000,"it",8442,129,7.1,631,1643,1972-10-14,"NC-17",18,"Drama",14.0386541092785,17.4030215176899,9.04097452634244,12.5,361.44,1972,"70-74","70-79"
"264","Last Tango in Paris",36144000,1250000,"it",8442,129,7.1,631,1643,1972-10-14,"NC-17",10749,"Romance",14.0386541092785,17.4030215176899,9.04097452634244,12.5,361.44,1972,"70-74","70-79"
"265","Asylum",0,0,"en",5425,88,6,62,25993,1972-11-17,"PG",27,"Horror",1,1,8.59877317840866,0,0,1972,"70-74","70-79"
"266","Asylum",0,0,"en",5425,88,6,62,25993,1972-11-17,"PG",53,"Thriller",1,1,8.59877317840866,0,0,1972,"70-74","70-79"
"267","Asylum",0,0,"en",5425,88,6,62,25993,1972-11-17,"PG",9648,"Mystery",1,1,8.59877317840866,0,0,1972,"70-74","70-79"
"268","The Tall Blond Man with One Black Shoe",0,0,"fr",5725,90,6.9,201,12089,1972-12-06,NA,35,"Comedy",1,1,8.65259782842244,0,0,1972,"70-74","70-79"
"269","The Tall Blond Man with One Black Shoe",0,0,"fr",5725,90,6.9,201,12089,1972-12-06,NA,9648,"Mystery",1,1,8.65259782842244,0,0,1972,"70-74","70-79"
"270","Sleuth",0,0,"en",7626,138,7.7,287,993,1972-12-10,"PG",80,"Crime",1,1,8.93931874041751,0,0,1972,"70-74","70-79"
"271","Sleuth",0,0,"en",7626,138,7.7,287,993,1972-12-10,"PG",9648,"Mystery",1,1,8.93931874041751,0,0,1972,"70-74","70-79"
"272","Sleuth",0,0,"en",7626,138,7.7,287,993,1972-12-10,"PG",53,"Thriller",1,1,8.93931874041751,0,0,1972,"70-74","70-79"
"273","The Poseidon Adventure",84563118,5e+06,"en",9794,117,7.2,460,551,1972-12-13,"PG",28,"Action",15.4249484703984,18.2530087720726,9.18952523226226,50,845.63,1972,"70-74","70-79"
"274","The Poseidon Adventure",84563118,5e+06,"en",9794,117,7.2,460,551,1972-12-13,"PG",12,"Adventure",15.4249484703984,18.2530087720726,9.18952523226226,50,845.63,1972,"70-74","70-79"
"275","The Poseidon Adventure",84563118,5e+06,"en",9794,117,7.2,460,551,1972-12-13,"PG",18,"Drama",15.4249484703984,18.2530087720726,9.18952523226226,50,845.63,1972,"70-74","70-79"
"276","Avanti",0,0,"en",6.45,140,7,103,12530,1972-12-17,"R",35,"Comedy",1,1,1.86408013080768,0,0,1972,"70-74","70-79"
"277","Avanti",0,0,"en",6.45,140,7,103,12530,1972-12-17,"R",18,"Drama",1,1,1.86408013080768,0,0,1972,"70-74","70-79"
"278","Avanti",0,0,"en",6.45,140,7,103,12530,1972-12-17,"R",10749,"Romance",1,1,1.86408013080768,0,0,1972,"70-74","70-79"
"279","Cries and Whispers",0,4e+05,"sv",7828,95,8,291,10238,1972-12-21,NA,18,"Drama",12.8992198260901,1,8.96546232851597,4,0,1972,"70-74","70-79"
"280","The Adventures of Pinocchio",0,0,"it",5578,135,7.5,171,58451,1972-12-21,"PG",18,"Drama",1,1,8.62658556818743,0,0,1972,"70-74","70-79"
"281","The Adventures of Pinocchio",0,0,"it",5578,135,7.5,171,58451,1972-12-21,"PG",14,"Fantasy",1,1,8.62658556818743,0,0,1972,"70-74","70-79"
"282","The Adventures of Pinocchio",0,0,"it",5578,135,7.5,171,58451,1972-12-21,"PG",10751,"Family",1,1,8.62658556818743,0,0,1972,"70-74","70-79"
"283","All the Way Boys",0,0,"it",6.32,106,6.7,201,1721,1972-12-22,NA,28,"Action",1,1,1.84371920815877,0,0,1972,"70-74","70-79"
"284","All the Way Boys",0,0,"it",6.32,106,6.7,201,1721,1972-12-22,NA,12,"Adventure",1,1,1.84371920815877,0,0,1972,"70-74","70-79"
"285","All the Way Boys",0,0,"it",6.32,106,6.7,201,1721,1972-12-22,NA,35,"Comedy",1,1,1.84371920815877,0,0,1972,"70-74","70-79"
"286","Aguirre the Wrath of God",0,92000,"de",7468,93,7.6,511,2000,1972-12-29,NA,12,"Adventure",11.4295438560312,1,8.91838250466161,0.92,0,1972,"70-74","70-79"
"287","Aguirre the Wrath of God",0,92000,"de",7468,93,7.6,511,2000,1972-12-29,NA,18,"Drama",11.4295438560312,1,8.91838250466161,0.92,0,1972,"70-74","70-79"
"288","Aguirre the Wrath of God",0,92000,"de",7468,93,7.6,511,2000,1972-12-29,NA,36,"History",11.4295438560312,1,8.91838250466161,0.92,0,1972,"70-74","70-79"
